Date,APPL,ADBE,AMZN,CSCO,CRM,GOOGL,IBM,INTC,MSFT,NFLX,NVDA,NVDA,ORCL
2020-11-18,118.03,459.47,155.27,41.32,257.16,87.03,111.63,45.06,211.08,481.79,134.29,134.29,56.25
2020-11-19,118.64,466.41,155.85,41.17,264.65,87.93,112.03,45.62,212.42,484.67,134.4,134.4,56.45
2020-11-20,117.34,462.92,154.97,40.97,258.04,86.82,111.8,45.39,210.39,488.24,130.88,130.88,55.7
2020-11-23,113.85,460.61,154.92,41.64,257.64,86.38,114.81,46.06,210.11,476.62,131.4,131.4,56.08
2020-11-24,115.17,462.7,155.9,42.61,260.84,88.2,118.95,47.01,213.86,482.88,129.58,129.58,57.57
2020-11-25,116.03,470.08,159.25,42.5,246.82,88.21,118.74,47.05,213.87,485,132.35,132.35,57.41
2020-11-27,116.59,477.03,159.77,42.7,247.63,89.35,118.88,47.45,215.23,491.36,132.61,132.61,57.76
2020-11-30,119.05,478.47,158.4,43.02,245.8,87.72,118.09,48.35,214.07,490.7,134.01,134.01,57.72
2020-12-01,122.72,479.15,161,43.54,241.35,89.77,117.74,49.56,216.21,504.58,133.9,133.9,58.74
2020-12-02,123.08,481.26,160.18,43.89,220.78,91.25,119.14,49.9,215.37,503.38,135.45,135.45,59.08
2020-12-03,122.94,484.28,159.34,44.11,220.97,91.09,118.17,50.99,214.24,497.52,133.96,133.96,59.27
2020-12-04,122.25,486,158.13,44.38,225.86,91.19,121.61,51.99,214.36,498.31,135.58,135.58,59.96
2020-12-07,123.75,492.25,157.9,44.35,227.7,90.85,119.22,50.2,214.29,515.78,136.07,136.07,59.8
2020-12-08,124.38,495.28,158.86,44.37,227.86,90.57,120.18,50.69,216.01,512.66,133.5,133.5,59.03
2020-12-09,121.78,483.74,155.21,44.69,220.57,88.89,121.21,50.07,211.8,493.6,129.31,129.31,59.73
2020-12-10,123.24,476.87,155.07,44.32,222.92,88.38,119.46,50.26,210.52,501.09,129.72,129.72,59.48
2020-12-11,122.41,475.91,155.82,44.32,222.42,88.74,118.8,49.73,213.26,503.22,130.13,130.13,60.61
2020-12-14,121.78,486.42,157.85,44.24,221.27,87.61,118.1,50.47,214.2,522.42,133.09,133.09,60.76
2020-12-15,127.88,482.64,158.26,44.72,220.15,88.05,120.39,50.67,214.13,519.78,133.6,133.6,61.86
2020-12-16,127.81,489.9,162.05,44.72,223.62,87.86,120.03,51.12,219.28,524.83,132.43,132.43,62.78
2020-12-17,128.7,495.36,161.8,44.82,225.92,87.03,120.03,50.65,219.42,532.9,133.41,133.41,63.61
2020-12-18,126.66,502.95,160.08,45.44,227.43,86.31,120.32,47.46,218.59,534.45,132.72,132.72,65.06
2020-12-21,128.23,498.39,160.31,44.88,226.47,86.73,117.96,46.36,222.59,528.91,133.32,133.32,64.48
2020-12-22,131.88,504.17,160.33,44.69,231.17,86.01,118.17,46.17,223.94,527.33,132.78,132.78,65.15
2020-12-23,130.96,496.91,159.26,44.38,227.43,86.41,118.45,46.57,221.02,514.48,130.09,130.09,65.3
2020-12-24,131.97,499.86,158.63,44.54,225.78,86.71,119.21,47.07,222.75,513.97,129.94,129.94,64.96
2020-12-28,136.69,498.95,164.2,44.92,224.64,88.7,119.33,47.07,224.96,519.12,129,129,64.87
2020-12-29,134.87,502.11,166.1,44.64,222.46,87.89,118.36,49.39,224.15,530.87,129.43,129.43,64.46
2020-12-30,133.72,497.45,164.29,44.48,222.4,86.81,118.87,48.75,221.68,524.59,131.46,131.46,64.4
2020-12-31,132.69,500.12,162.85,44.75,222.53,87.63,120.34,49.82,222.42,540.73,130.55,130.55,64.69
2021-01-04,129.41,485.34,159.33,43.96,220.31,86.31,118.49,49.67,217.69,522.86,131.13,131.13,63.75
2021-01-05,131.01,485.69,160.93,43.98,221.52,87,120.59,50.61,217.9,520.8,134.05,134.05,62.96
2021-01-06,126.6,466.31,156.92,44.4,216.15,86.14,123.6,51.1,212.25,500.49,126.14,126.14,62.57
2021-01-07,130.92,477.74,158.11,44.96,217.98,88.72,123.32,52.19,218.29,508.89,133.44,133.44,63.07
2021-01-08,132.05,485.1,159.13,45.06,222.04,89.89,122.88,51.65,219.62,510.4,132.77,132.77,63.38
2021-01-11,128.98,474.24,155.71,45.36,218.25,87.81,122.93,51.54,217.49,499.1,136.21,136.21,63.03
2021-01-12,128.8,471.65,156.04,45.79,215.52,86.87,123.53,53.24,214.93,494.25,134.85,134.85,62.42
2021-01-13,130.89,472.05,158.29,45.36,218.18,87.36,121.34,56.95,216.34,507.79,135.32,135.32,62.06
2021-01-14,128.91,463.27,156.37,45.15,215.6,86.55,123.3,59.25,213.02,500.86,132,132,61.6
2021-01-15,127.14,458.08,155.21,45.43,213.14,86.38,122.74,57.58,212.65,497.98,128.6,128.6,61.78
2021-01-19,127.83,456.5,156.04,45.19,216.76,89.22,123.35,57.99,216.44,501.77,130.25,130.25,61.29
2021-01-20,132.03,469.73,163.17,45.34,223.44,94,124.36,58.67,224.34,586.34,133.66,133.66,61.56
2021-01-21,136.87,472.02,165.35,45.11,222.17,94.21,125.86,62.46,224.97,579.84,138.68,138.68,61.21
2021-01-22,139.07,472.44,164.61,44.77,225.77,94.63,113.39,56.66,225.95,565.17,137.13,137.13,60.36
2021-01-25,142.92,473.44,164.7,45.03,225.92,94.71,113.37,55.44,229.53,556.78,136.53,136.53,60.9
2021-01-26,143.16,476.28,166.31,45.26,226.26,95.4,117.1,55.21,232.33,561.93,134.35,134.35,61.8
2021-01-27,142.06,460,161.63,45.7,224.78,90.95,117.08,53.59,232.9,523.28,129.18,129.18,62.55
2021-01-28,137.09,465.67,161.88,45.34,226.5,92.66,114.8,56.07,238.93,538.6,130.51,130.51,61.22
2021-01-29,131.96,458.77,160.31,44.58,225.56,91.37,113.87,55.51,231.96,532.39,129.9,129.9,60.43
2021-02-01,134.14,470,167.14,45.4,228.46,94.65,115.24,56.69,239.65,539.04,132.37,132.37,61.51
2021-02-02,134.99,484.93,169,45.83,234.2,95.96,114.19,58,239.51,548.16,135.57,135.57,62.37
2021-02-03,133.94,481.92,165.63,45.77,234.82,102.94,113.88,57.68,243,539.45,135.3,135.3,62.17
2021-02-04,137.39,489.38,166.55,47.25,237.98,102.68,115.7,58.79,242.01,552.16,136.64,136.64,63.35
2021-02-05,136.76,492.12,167.61,48.08,238.89,104.44,116.43,58.18,242.2,550.79,135.91,135.91,63.6
2021-02-08,136.91,493.76,166.15,48.94,238.93,104.23,118.17,59.16,242.47,547.92,144.39,144.39,63.11
2021-02-09,136.01,496.05,165.25,48.5,236.7,103.77,116.73,58.78,243.77,559.07,142.63,142.63,63.67
2021-02-10,135.39,492.67,164.33,47.24,236.72,104.32,116.86,58.86,242.82,563.59,147.64,147.64,63.27
2021-02-11,135.13,496.62,163.11,47.58,241.24,104.44,115.59,60.66,244.49,557.59,152.51,152.51,62.7
2021-02-12,135.37,498.84,163.89,47.29,240.37,104.75,115.49,61.81,244.99,556.52,149.61,149.61,63.08
2021-02-16,133.19,501.64,163.45,46.51,248.59,105.54,114.79,62.47,243.7,557.28,153.3,153.3,62.14
2021-02-17,130.84,491.23,165.43,46.25,247.66,105.93,114.69,61.85,244.2,551.34,149.06,149.06,62.09
2021-02-18,129.71,488.37,166.41,46.34,247.01,105.29,115.42,61.61,243.79,548.22,148.29,148.29,62.07
2021-02-19,129.87,479.12,162.49,45.68,246.56,104.44,113.76,63.01,240.97,540.22,149.26,149.26,61.13
2021-02-22,126,467.33,159.04,45.43,240.95,102.71,115.54,60.71,234.51,533.78,143.56,143.56,64.45
2021-02-23,125.86,467.8,159.73,45.51,235.64,103.01,115.4,61.12,233.27,546.15,141.42,141.42,64.5
2021-02-24,125.35,476.62,157.98,45.74,240.47,104.19,117.79,63.19,234.55,553.41,144.99,144.99,64.7
2021-02-25,120.99,459.16,152.86,45.52,231.08,100.8,117.08,60.4,228.99,546.7,133.07,133.07,65.3
2021-02-26,121.26,459.67,154.65,44.87,216.5,101.1,113.7,60.78,232.38,538.85,137.15,137.15,64.51
2021-03-01,127.79,469.57,157.31,45.92,217.54,103.48,115.43,62.88,236.94,550.64,138.42,138.42,66.17
2021-03-02,125.12,466.59,154.73,45.52,213.47,103.22,115.04,61.24,233.87,547.82,134.06,134.06,66.66
2021-03-03,122.06,448.45,150.25,45.13,206,100.57,116.98,59.9,227.56,520.7,128.05,128.05,66.91
2021-03-04,120.13,439.06,148.88,44.56,205.33,101.7,114.83,58.33,226.73,511.29,123.7,123.7,65.61
2021-03-05,121.42,440.83,150.02,46.25,210.76,104.85,117.43,60.74,231.6,516.39,124.61,124.61,69.97
2021-03-08,116.36,421.2,147.6,47.51,207.72,100.38,119.32,59.85,227.39,493.33,115.93,115.93,72.16
2021-03-09,121.09,439.18,153.14,47.89,211.53,102.02,118.72,62.67,233.78,506.44,125.2,125.2,72.64
2021-03-10,119.98,437.01,152.88,48.29,211.96,101.81,122.25,62.25,232.42,504.54,124.68,124.68,72.12
2021-03-11,121.96,451.06,155.68,48.8,215.95,105.03,121.55,63.31,237.13,523.06,129.93,129.93,67.41
2021-03-12,121.03,444.3,154.47,48.82,212.21,102.5,122,62.9,235.75,518.02,128.56,128.56,67.16
2021-03-15,123.99,447.59,154.08,49.41,212.8,102.72,122.93,63.79,234.81,520.25,131.91,131.91,67.73
2021-03-16,125.57,450.54,154.59,49.67,214.48,104.19,122.6,64.78,237.71,524.03,132.91,132.91,66.85
2021-03-17,124.76,451.01,156.79,49.42,213.12,104.11,123.36,65.78,237.04,524.44,133.41,133.41,66.22
2021-03-18,120.53,439.18,151.4,48.8,209.48,101.07,124.34,63.73,230.72,504.79,127.22,127.22,66.74
2021-03-19,119.99,441.5,153.75,48.98,212.2,101.35,123.23,63.76,230.35,512.18,128.46,128.46,66.26
2021-03-22,123.39,452.41,155.54,50.3,215.17,101.53,124.81,65.63,235.99,523.11,131.86,131.86,66.32
2021-03-23,122.54,460.2,156.88,50.01,215,102.07,124.72,63.48,237.58,535.09,130.71,130.71,67.27
2021-03-24,120.09,451.51,154.35,49.65,209.53,101.63,124.88,62.04,235.46,520.81,126.43,126.43,66.83
2021-03-25,120.59,450.99,152.31,50.51,205.44,101.62,127.22,62.02,232.34,502.86,125.35,125.35,68.63
2021-03-26,121.21,469.09,152.6,52.57,209.09,101.24,130.38,64.87,236.48,508.05,128.39,128.39,70.25
2021-03-29,121.39,469.32,153.79,52.52,210.77,102.29,129.89,64.5,235.24,513.95,129.48,129.48,71.13
2021-03-30,119.9,465.46,152.76,51.77,210,102.32,128.8,63.77,231.85,513.39,128.72,128.72,70.55
2021-03-31,122.15,475.37,154.7,51.71,211.87,103.13,127.4,64,235.77,521.66,133.48,133.48,70.17
2021-04-01,123,483.34,158.05,51.98,218.72,106.49,127.37,64.55,242.35,539.42,138.12,138.12,71.81
2021-04-05,125.9,491.62,161.34,52.41,220.29,110.95,129.95,66.54,249.07,540.67,139.88,139.88,74.16
2021-04-06,126.21,491.34,161.19,52.03,221.09,110.46,128.32,65.56,247.86,544.53,138.62,138.62,74.28
2021-04-07,127.9,493.41,163.97,51.77,220.79,111.95,129,66.25,249.9,546.99,141.43,141.43,74.07
2021-04-08,130.36,499.84,164.96,51.91,224.45,112.52,129.18,67.05,253.25,554.58,143.17,143.17,75.28
2021-04-09,133,504.04,168.61,52.09,231.28,113.53,129.76,68.26,255.85,555.31,144,144,75.58
2021-04-12,131.24,506.03,168.97,51.57,228.76,112.23,128.67,65.41,255.91,552.78,152.09,152.09,76.12
2021-04-13,134.43,514.86,170,51.66,232,112.72,125.41,65.22,258.49,553.73,156.79,156.79,76.67
2021-04-14,132.03,510.63,166.65,51.37,228.02,112.1,126.8,64.19,255.59,540.02,152.77,152.77,76.82
2021-04-15,134.5,523.25,168.95,51.64,233,114.26,126.75,65.02,259.5,549.22,161.37,161.37,78.29
2021-04-16,134.16,525.08,169.97,52.8,231.91,114.14,127.72,64.75,260.74,546.54,159.13,159.13,78.95
2021-04-19,134.84,516.17,168.6,52.85,230.5,114.49,127.27,63.63,258.74,554.44,153.62,153.62,78.75
2021-04-20,133.11,514.21,166.73,51.79,227.96,113.95,132.08,62.7,258.26,549.57,151.71,151.71,79.24
2021-04-21,133.5,512.34,168.1,51.93,230.56,113.92,137.24,63.7,260.58,508.9,153.6,153.6,76.66
2021-04-22,131.94,507.29,165.45,51.5,231.35,112.63,135.07,62.57,257.17,508.78,148.5,148.5,74.87
2021-04-23,134.32,515.84,167.04,51.91,233.51,115,136.17,59.24,261.15,505.55,152.65,152.65,74.97
2021-04-26,134.72,515.7,170.45,51.64,235.46,115.5,135.34,58.76,261.55,510.3,154.78,154.78,74.5
2021-04-27,134.39,517.32,170.87,51.37,234.21,114.55,135.76,57.97,261.97,505.55,153.82,153.82,75.22
2021-04-28,133.58,515.48,172.93,51.11,236.88,117.95,136.71,57.62,254.56,506.52,152.77,152.77,74.77
2021-04-29,133.48,516.09,173.57,51.46,234.36,119.64,137.9,58.28,252.51,509,153.25,153.25,75.87
2021-04-30,131.46,508.34,173.37,50.91,230.32,117.68,135.64,57.53,252.18,513.47,150.1,150.1,75.79
2021-05-03,132.54,503.46,169.32,51.17,223.76,117.15,138.38,57.26,251.86,509.11,148.37,148.37,77.33
2021-05-04,127.85,490.7,165.59,50.71,217.18,115.34,139.34,56.9,247.79,503.18,143.51,143.51,78.53
2021-05-05,128.1,486.69,163.53,51.13,215.4,115.74,138.83,56.85,246.47,496.08,144.59,144.59,79.19
2021-05-06,129.74,483.61,165.32,52.44,218.05,116.87,141.89,57.19,249.73,499.55,145.23,145.23,79.74
2021-05-07,130.21,488.73,164.58,53.43,216.5,117.6,139.06,57.67,252.46,503.84,148.12,148.12,80.4
2021-05-10,126.85,479.38,159.52,53.16,213.89,114.59,139.74,55.97,247.18,486.69,142.66,142.66,80.15
2021-05-11,125.91,485.19,161.2,52.83,215.56,113.5,137.88,55.04,246.23,495.08,143.06,143.06,77.69
2021-05-12,122.77,472.09,157.6,51.6,210.54,110.01,135.09,53.62,239,484.98,137.59,137.59,76.75
2021-05-13,124.97,474.16,158.07,52.49,211.86,111.45,137.83,54.01,243.03,486.66,136.65,136.65,78.14
2021-05-14,127.45,486.56,161.15,52.9,217.66,113.92,138.32,55.35,248.15,493.37,142.43,142.43,78.89
2021-05-17,126.27,482.74,163.52,52.94,215.06,114.45,138.73,55.33,245.18,488.94,141.65,141.65,79.08
2021-05-18,124.85,480.62,161.61,52.93,214.33,113.12,137.58,54.84,243.08,486.28,140.16,140.16,78.69
2021-05-19,124.69,480.47,161.59,52.47,221.34,113.57,136.89,55.36,243.12,487.7,140.66,140.66,78.74
2021-05-20,127.31,491.67,162.38,52.85,223.78,115.35,137.55,55.95,246.48,501.67,146.13,146.13,78.72
2021-05-21,125.43,488.07,160.15,52.43,222.58,114.71,138.37,56.08,245.17,497.89,149.92,149.92,79.03
2021-05-24,127.1,497.83,162.25,53.39,226.99,118.05,138.36,56.96,250.78,502.9,156.12,156.12,79.38
2021-05-25,126.9,505.08,162.95,53.31,227.71,118.14,137.47,56.87,251.72,501.34,156.48,156.48,78.83
2021-05-26,126.85,506.98,163.26,52.91,229.68,119.02,137.07,56.92,251.49,502.36,157,157,79.26
2021-05-27,125.28,498.28,161.51,52.92,225.83,118.13,137.5,57.73,249.31,503.86,154.88,154.88,78.98
2021-05-28,124.61,504.58,161.15,52.9,238.1,117.84,137.42,57.12,249.68,502.81,162.45,162.45,78.74
2021-06-01,124.28,495.91,160.93,52.62,236.2,119.06,137.85,56.89,247.4,499.08,162.65,162.65,79.57
2021-06-02,125.06,495.77,161.7,52.96,234.62,118.53,139.31,57.48,247.3,499.24,167.78,167.78,80.27
2021-06-03,123.54,493.14,159.35,53.33,230.84,117.38,139.15,56.24,245.71,489.43,169.7,169.7,81.09
2021-06-04,125.89,504.5,160.31,54.07,237.48,119.68,140.94,57.37,250.79,494.74,175.78,175.78,82.89
2021-06-07,125.9,509.47,159.9,53.92,238.14,120.11,141.51,57.09,253.81,494.66,176.19,176.19,83.94
2021-06-08,126.74,509.2,163.21,54.13,236.42,119.92,142.51,57,252.57,492.39,174.57,174.57,84.61
2021-06-09,127.13,514.68,164.06,54.02,236.09,120.4,144.04,57,253.59,485.81,173.58,173.58,84.52
2021-06-10,126.11,535.52,167.48,55.03,240.19,121.76,143.92,57.38,257.24,487.27,174.25,174.25,82.3
2021-06-11,127.35,541.26,167.34,54.77,240.31,121.51,144.63,57.85,257.89,488.77,178.25,178.25,82.9
2021-06-14,130.48,556.95,169.19,54.17,246.26,122.45,143.43,58.19,259.89,499.89,180.19,180.19,82.62
2021-06-15,129.64,548.46,169.16,53.79,242.58,121.42,142.79,57.99,258.36,491.9,177.88,177.88,81.64
2021-06-16,130.15,543.33,170.76,53.47,242.39,120.77,141.33,57.22,257.38,492.41,178.1,178.1,77.08
2021-06-17,131.79,551.36,174.46,53.13,244.43,121.74,139.2,57.18,260.9,498.34,186.57,186.57,77.56
2021-06-18,130.46,565.59,174.35,52.07,242.78,120.11,136.83,55.67,259.43,500.77,186.39,186.39,76.23
2021-06-21,132.3,567.35,172.7,53.18,244.48,121.81,140.2,55.87,262.63,497,184.27,184.27,77.99
2021-06-22,133.98,575.74,175.27,53.26,243.11,122.33,139.92,55.87,265.51,508.82,188.87,188.87,78.68
2021-06-23,133.7,574.23,175.19,52.76,241.84,122.13,138.25,55.26,265.27,512.74,190.57,190.57,78.1
2021-06-24,133.41,578.26,172.45,52.78,243.77,122.5,139.04,56.07,266.69,518.06,192.05,192.05,77.74
2021-06-25,133.11,579.66,170.07,53.06,241.87,122.51,140.38,55.91,265.02,527.07,190.31,190.31,78.46
2021-06-28,134.78,588.8,172.19,52.96,244.57,122.54,138.9,57.48,268.72,533.03,199.85,199.85,78.5
2021-06-29,136.33,590.75,172.41,52.91,245.81,122.27,139.15,56.75,271.4,533.5,200.27,200.27,78.1
2021-06-30,136.96,585.64,172.01,53,244.27,122.09,140.14,56.14,270.9,528.21,200.02,200.02,77.84
2021-07-01,137.27,584.73,171.65,53.44,244.98,122.44,140.38,56.01,271.6,533.54,202.12,202.12,79.54
2021-07-02,139.96,593.07,175.55,53.54,248.2,125.26,133.86,56.76,277.65,533.98,204.87,204.87,81.82
2021-07-06,142.02,596.9,183.79,52.98,250.25,126.19,132.68,56.09,277.66,541.64,206.99,206.99,83.08
2021-07-07,144.57,605.77,184.83,53.26,248.44,126.47,133.67,55.96,279.93,535.96,203.72,203.72,86.09
2021-07-08,143.24,605.95,186.57,53.26,245.8,125.04,134.55,55.39,277.42,530.76,199.03,199.03,85.59
2021-07-09,145.11,604.5,185.97,53.74,245.06,125.52,135.3,55.99,277.94,535.98,200.5,200.5,87.76
2021-07-12,144.5,600.2,185.93,53.23,242.91,126.98,134.72,56.73,277.32,537.31,205.13,205.13,87.08
2021-07-13,145.64,605.01,183.87,53.32,244.02,127.34,134.11,56.87,280.98,540.68,202.5,202.5,87.07
2021-07-14,149.15,608.83,184.08,54.09,242.43,128.24,133.67,56.52,282.51,547.95,198.41,198.41,88.28
2021-07-15,148.48,606.17,181.56,53.65,237.58,127,134.27,55.81,281.03,542.95,189.66,189.66,86.24
2021-07-16,146.39,606.1,178.68,53.7,238.43,126.97,132.79,54.97,280.75,530.31,181.61,181.61,87.49
2021-07-19,142.45,602.05,177.48,53.06,237.55,124.58,131.85,54.64,277.01,532.28,187.8,187.8,86.98
2021-07-20,146.15,608.72,178.66,53.58,240.11,126.21,133.81,55.24,279.32,531.05,186.12,186.12,88.66
2021-07-21,145.4,612.26,179.26,53.88,242.11,127.55,135.09,56.23,281.4,513.63,194.1,194.1,89.69
2021-07-22,146.8,623.68,181.9,54.54,248.28,128.42,134.52,55.96,286.14,511.77,195.94,195.94,90.69
2021-07-23,148.56,625.87,182.83,55.23,248.25,133.01,135.12,53,289.67,515.41,195.58,195.58,87.69
2021-07-26,148.99,620.8,184.99,55.47,247.6,134.04,136.49,54.31,289.05,516.49,192.94,192.94,87.86
2021-07-27,146.77,618.28,181.32,55.28,243.51,131.9,136.47,53.18,286.54,518.91,192.08,192.08,87.8
2021-07-28,144.98,620.92,181.52,54.77,243.96,136.09,135.54,53.07,286.22,519.3,195.03,195.03,87.18
2021-07-29,145.64,621.7,180,55.07,244.04,135.78,135.69,53.7,286.5,514.25,196.62,196.62,87.63
2021-07-30,145.86,621.63,166.38,55.37,241.93,134.73,134.76,53.72,284.91,517.57,194.99,194.99,87.14
2021-08-02,145.52,618.75,166.57,55.45,240.86,134.85,135.2,53.68,284.82,515.15,197.5,197.5,87.6
2021-08-03,147.36,621.28,168.31,56.25,241.13,135.63,137.73,54.06,287.12,510.82,198.15,198.15,89.74
2021-08-04,146.95,625.68,167.74,55.69,244.17,135.13,136.48,53.9,286.51,517.35,202.74,202.74,90.05
2021-08-05,147.06,632.08,168.8,55.76,250.56,136.25,136.49,53.89,289.52,524.89,206.37,206.37,89.43
2021-08-06,146.14,631.38,167.25,55.59,250.59,135.74,137.75,53.92,289.46,520.55,203.66,203.66,89.52
2021-08-09,146.09,629.22,167.09,55.47,249.32,136.91,135.04,54.05,288.33,519.97,202.95,202.95,89.9
2021-08-10,145.6,621.74,166.03,55.61,243.39,136.81,135.16,53.94,286.44,515.84,199.36,199.36,89.64
2021-08-11,145.86,626.03,164.61,55.86,242.28,136.28,135.88,54.14,286.95,512.4,196.99,196.99,89.63
2021-08-12,148.89,634.35,165.18,56.39,248.39,137.19,136.78,53.54,289.81,510.72,199.05,199.05,89.81
2021-08-13,149.1,637.31,164.7,56.47,251.56,137.73,136.88,53.49,292.85,515.92,201.88,201.88,90.38
2021-08-16,151.12,636.94,164.95,56.28,249.2,138.31,137.28,53.47,294.6,517.92,199.5,199.5,90.82
2021-08-17,150.19,635.01,162.1,56.01,246.99,136.66,136.16,52.69,293.08,518.91,194.58,194.58,90.95
2021-08-18,146.36,626.77,160.06,55.15,251.22,135.45,133.34,52.19,290.73,521.87,190.4,190.4,88.94
2021-08-19,146.7,637.66,159.39,57.27,253.07,135.68,131.95,52.44,296.77,543.71,197.98,197.98,88.71
2021-08-20,148.19,647.34,160,58.22,256.13,137.43,132.99,52.01,304.36,546.88,208.16,208.16,88.94
2021-08-23,149.71,656.86,163.29,58.54,260.52,140.04,133.48,53.23,304.65,553.33,219.58,219.58,89.12
2021-08-24,149.62,657.24,165.29,59.32,259.66,141.26,133.69,53.81,302.62,553.41,217.93,217.93,88.55
2021-08-25,148.36,656.8,164.96,59.35,260.85,142.08,133.71,53.81,302.01,547.58,222.13,222.13,88.62
2021-08-26,147.54,652.39,165.8,59.2,267.79,141.44,132.68,53.13,299.09,550.12,220.68,220.68,88.72
2021-08-27,148.6,658.52,167.48,59.02,266.53,144,133.28,53.89,299.72,558.92,226.36,226.36,89.35
2021-08-30,153.12,665.99,171.08,59.13,264.97,144.59,132.86,53.94,303.59,566.18,226.88,226.88,89.45
2021-08-31,151.83,663.7,173.54,59.02,265.27,144.7,134.17,54.06,301.88,569.19,223.85,223.85,89.13
2021-09-01,152.51,665.89,173.95,59.04,268.32,145.22,133.17,53.67,301.83,582.07,224.41,224.41,89.95
2021-09-02,153.65,664.64,173.16,59.53,264.15,143.29,133.85,53.73,301.15,588.55,223.96,223.96,89.8
2021-09-03,154.3,666.59,173.9,59.42,267.08,143.74,133.44,53.51,301.14,590.53,228.43,228.43,90
2021-09-07,156.69,661.39,175.46,58.88,265.21,144.28,131.99,53.65,300.18,606.71,226.62,226.62,88.72
2021-09-08,155.11,663.22,176.27,58.68,262.62,143.69,132.57,53.57,300.21,606.05,223.39,223.39,89.47
2021-09-09,154.07,661.68,174.21,58.6,260.74,143.54,131.68,53.4,297.25,597.54,221.77,221.77,89.54
2021-09-10,148.97,658.94,173.46,57.89,257.2,140.88,130.99,53.84,295.71,598.72,224.78,224.78,89.68
2021-09-13,149.55,645.15,172.86,58.1,254.11,142.33,132.07,54.99,296.99,589.29,221.52,221.52,88.89
2021-09-14,148.12,645.01,172.5,57.87,254.37,142.54,130.23,54.52,299.79,577.76,222.42,222.42,86.39
2021-09-15,149.03,661.08,173.79,57.56,256.16,144.43,131.17,55.12,304.82,582.87,223.41,223.41,87.73
2021-09-16,148.79,665.11,174.41,57.33,260.36,143.61,130.43,54.83,305.22,586.5,222.42,222.42,87.25
2021-09-17,146.06,654.48,173.13,56.85,260.53,140.8,129.28,54.26,299.87,589.35,219,219,86.39
2021-09-20,142.94,641.29,167.79,55.89,258.22,138.72,128.4,52.98,294.3,575.43,211.13,211.13,86.17
2021-09-21,143.43,645.89,167.18,55.26,257.97,139.03,127.12,52.87,294.8,573.14,212.46,212.46,86.92
2021-09-22,145.85,626.08,169,55.52,259.17,140.28,128.71,53.5,298.58,590.65,219.41,219.41,88.44
2021-09-23,146.83,630.84,170.8,56.69,277.86,141.22,130.72,54.03,299.56,593.26,224.82,224.82,89.42
2021-09-24,146.92,622.71,171.28,56.73,285.63,142.21,131.44,54.22,299.35,592.39,220.81,220.81,89.94
2021-09-27,145.37,603.65,170.29,56.22,279.68,141.07,132.47,54.66,294.17,592.64,216.6,216.6,91.04
2021-09-28,141.91,578.77,165.8,55.52,272.28,135.83,131.42,54,283.52,583.85,206.99,206.99,90.49
2021-09-29,142.83,577.7,165.06,55.48,270.5,134.35,133.06,53.49,284,599.06,205.17,205.17,91.25
2021-09-30,141.5,575.72,164.25,54.43,271.22,133.68,132.82,53.28,281.92,610.34,207.16,207.16,87.13
2021-10-01,142.65,577.47,164.16,55.14,275.26,136.54,137.02,53.86,289.1,613.15,207.42,207.42,89.74
2021-10-04,139.14,558.49,159.49,54.23,270.86,133.66,137.77,53.47,283.11,603.35,197.32,197.32,89.26
2021-10-05,141.11,566.7,161.05,54.69,271.77,136.02,136.85,53.95,288.76,634.81,204.51,204.51,91.49
2021-10-06,142,570.31,163.1,53.94,275.27,137.57,136.1,53.98,293.11,639.1,207,207,91.34
2021-10-07,143.29,578.96,165.12,55.02,274.58,139.23,135.57,54.18,294.85,631.85,210.75,210.75,92.31
2021-10-08,142.9,576.86,164.43,55.08,272.48,139.79,136.92,53.81,294.85,632.66,208.31,208.31,94.39
2021-10-11,142.81,573.07,162.32,54.93,273.75,138.91,136.17,53.44,294.23,627.04,206.95,206.95,95.29
2021-10-12,141.51,580.69,162.37,54.28,279,136.45,134.29,52.17,292.88,624.94,206.71,206.71,95.57
2021-10-13,140.91,591.12,164.21,54.62,284.41,137.58,134.57,52.26,296.31,629.76,209.39,209.39,96.4
2021-10-14,143.76,607.51,164.99,55.65,290.02,141.15,137.08,53.9,302.75,633.8,217.46,217.46,95.28
2021-10-15,144.84,610.09,170.45,55.25,291.66,141.37,138.25,54.46,304.21,628.29,218.62,218.62,95.33
2021-10-18,146.55,622.83,172.34,55.19,291.7,142.78,136.06,54.47,307.29,637.97,222.22,222.22,96.51
2021-10-19,148.76,636.07,172.21,55.74,292.34,143.24,135.74,55.21,308.23,639,222.9,222.9,97.06
